order_id,line_no,product_id,quantity,unit_price,line_total,return_flag,refund_amount
b1bdd7f5-570c-4f41-825b-aa768880d49b,1,B6-PROD000019,4,24.34,97.34,False,
b1bdd7f5-570c-4f41-825b-aa768880d49b,2,B13-PROD000012,2,11.82,23.64,False,
b1bdd7f5-570c-4f41-825b-aa768880d49b,3,B23-PROD000009,1,5.03,5.03,False,
db0ebe2c-b2fb-4b9b-adcb-0025846c1646,1,B6-PROD000018,3,39.3,117.9,False,
db0ebe2c-b2fb-4b9b-adcb-0025846c1646,2,B2-PROD000018,2,9.81,19.62,False,
d2238ebe-1034-478d-a0be-a4beb3eca367,1,B10-PROD000019,1,55.32,55.32,False,
d2238ebe-1034-478d-a0be-a4beb3eca367,2,B10-PROD000013,1,17.65,17.65,False,
d2238ebe-1034-478d-a0be-a4beb3eca367,3,PROD000107,1,2.89,2.89,False,
d2238ebe-1034-478d-a0be-a4beb3eca367,4,B15-PROD000019,1,0.53,0.53,True,0.51
885abd7a-5b03-4242-aebc-521aa1a21829,1,B17-PROD000009,1,78.58,78.58,False,
885abd7a-5b03-4242-aebc-521aa1a21829,2,B10-PROD000004,1,15.38,15.38,False,
885abd7a-5b03-4242-aebc-521aa1a21829,3,B8-PROD000016,1,3.05,3.05,False,
41040bcb-cdf9-40c7-a6f0-2fa88e62f95c,1,PROD000118,2,5.82,11.63,False,
41040bcb-cdf9-40c7-a6f0-2fa88e62f95c,2,PROD000113,2,1.72,3.45,False,
c198d8fb-ceb3-4322-9f8a-b55e2871e3b6,1,B23-PROD000020,1,25.01,25.01,True,22.06
fcc79e01-d3f3-490a-bc8a-9fd5f8d954b5,1,B15-PROD000006,6,13.51,81.06,False,
fcc79e01-d3f3-490a-bc8a-9fd5f8d954b5,2,B13-PROD000010,1,8.52,8.52,True,7.53
fcc79e01-d3f3-490a-bc8a-9fd5f8d954b5,3,PROD000017,1,2.85,2.85,False,
4b8593ea-d369-4c47-957d-436e79895572,1,PROD000105,2,30.28,60.56,False,
4b8593ea-d369-4c47-957d-436e79895572,2,PROD000020,6,15.76,94.53,False,
4b8593ea-d369-4c47-957d-436e79895572,3,B13-PROD000013,1,12.78,12.78,False,
4b8593ea-d369-4c47-957d-436e79895572,4,B17-PROD000017,1,1.8,1.8,False,
4b8593ea-d369-4c47-957d-436e79895572,5,B23-PROD000012,1,0.53,0.53,False,
b260dfe3-6b1a-4795-89ba-3dcfd9f6ef26,1,B6-PROD000009,3,11.38,34.15,False,
b260dfe3-6b1a-4795-89ba-3dcfd9f6ef26,2,B17-PROD000001,1,7.52,7.52,False,
274f9c48-730b-4e95-802f-d09dad1bb996,1,B21-PROD000107,1,137.41,137.41,False,
274f9c48-730b-4e95-802f-d09dad1bb996,2,B15-PROD000018,1,31.38,31.38,False,
274f9c48-730b-4e95-802f-d09dad1bb996,3,B10-PROD000012,2,2.66,5.31,False,
274f9c48-730b-4e95-802f-d09dad1bb996,4,B3-PROD000003,1,1.0,1.0,True,0.91
274f9c48-730b-4e95-802f-d09dad1bb996,5,B17-PROD000014,1,0.14,0.14,False,
274f9c48-730b-4e95-802f-d09dad1bb996,6,B2-PROD000010,1,0.02,0.020000000000015013,True,0.01
274f9c48-730b-4e95-802f-d09dad1bb996,7,PROD000109,1,0.01,0.01,False,
c4649941-ca5a-40ee-9860-f427d4605a72,1,B13-PROD000020,1,31.17,31.17,False,
c4649941-ca5a-40ee-9860-f427d4605a72,2,B13-PROD000007,1,97.65,97.65,False,
7ec17159-daf8-4673-b858-c288b2789749,1,B1-PROD000011,1,92.54,92.54,False,
7ec17159-daf8-4673-b858-c288b2789749,2,B17-PROD000014,2,6.58,13.16,False,
7ec17159-daf8-4673-b858-c288b2789749,3,PROD000109,1,3.08,3.08,False,
7ec17159-daf8-4673-b858-c288b2789749,4,B1-PROD000004,1,0.43,0.43,False,
7ec17159-daf8-4673-b858-c288b2789749,5,PROD000009,1,0.12,0.12,False,
01911b20-59a6-4e25-ac8d-a258615a1454,1,B13-PROD000001,1,76.6,76.6,False,
01911b20-59a6-4e25-ac8d-a258615a1454,2,PROD000010,1,11.12,11.12,False,
3176aaa4-ccdf-437f-b082-7be9a5b43a0a,1,B6-PROD000008,1,56.5,56.5,False,
3176aaa4-ccdf-437f-b082-7be9a5b43a0a,2,B8-PROD000008,2,52.08,104.15,False,
3176aaa4-ccdf-437f-b082-7be9a5b43a0a,3,B21-PROD000101,1,23.09,23.09,False,
3176aaa4-ccdf-437f-b082-7be9a5b43a0a,4,B3-PROD000013,3,1.65,4.96,False,
3176aaa4-ccdf-437f-b082-7be9a5b43a0a,5,B10-PROD000014,3,0.5,1.49,False,
3176aaa4-ccdf-437f-b082-7be9a5b43a0a,6,PROD000018,1,0.4,0.4,False,
e3c200d0-7dbc-4c90-8639-fc42b65bffa8,1,B3-PROD000002,2,34.28,68.55,False,
e3c200d0-7dbc-4c90-8639-fc42b65bffa8,2,PROD000017,1,16.58,16.58,False,
49ad8bef-8826-47cc-bcdf-ce24efb246bd,1,B1-PROD000014,1,37.37,37.37,False,
621fe465-72ea-4ba9-9c86-82670f9cc6df,1,B13-PROD000005,1,15.74,15.74,True,14.14
621fe465-72ea-4ba9-9c86-82670f9cc6df,2,B10-PROD000007,1,86.58,86.58,False,
621fe465-72ea-4ba9-9c86-82670f9cc6df,3,B10-PROD000009,1,16.59,16.59,False,
f9ad4ea4-38ec-4bfd-850f-cf69705f077c,1,B13-PROD000014,1,43.53,43.53,False,
f9ad4ea4-38ec-4bfd-850f-cf69705f077c,2,B17-PROD000020,1,6.53,6.53,False,
f9ad4ea4-38ec-4bfd-850f-cf69705f077c,3,B10-PROD000011,1,1.04,1.04,False,
1ecac249-05df-4dc9-a83f-2a17763b77c1,1,B3-PROD000017,4,13.9,55.62,False,
1ecac249-05df-4dc9-a83f-2a17763b77c1,2,B8-PROD000001,1,14.32,14.32,True,11.13
1ecac249-05df-4dc9-a83f-2a17763b77c1,3,B21-PROD000119,1,3.15,3.15,False,
1ecac249-05df-4dc9-a83f-2a17763b77c1,4,B10-PROD000018,2,0.25,0.5,False,
1ecac249-05df-4dc9-a83f-2a17763b77c1,5,B6-PROD000001,5,0.02,0.1,False,
7d3cd9b2-e61f-4d74-97c2-196b0141f14c,1,B17-PROD000018,3,20.1,60.3,False,
7d3cd9b2-e61f-4d74-97c2-196b0141f14c,2,B1-PROD000020,3,5.17,15.5,False,
7d3cd9b2-e61f-4d74-97c2-196b0141f14c,3,B2-PROD000008,1,2.2,2.2,False,
d531b682-509d-47c4-8c14-ef013e5b1377,1,B15-PROD000003,1,81.8,81.8,False,
d531b682-509d-47c4-8c14-ef013e5b1377,2,B13-PROD000010,1,17.47,17.47,False,
aed8f1b7-45f4-4edc-b3f2-bc87f2e6f2be,1,B6-PROD000010,5,23.45,117.24,False,
aed8f1b7-45f4-4edc-b3f2-bc87f2e6f2be,2,PROD000006,1,18.39,18.39,False,
aed8f1b7-45f4-4edc-b3f2-bc87f2e6f2be,3,B15-PROD000008,1,3.64,3.64,False,
65648a82-a445-489a-854b-ab9c2bc7d6d5,1,B21-PROD000120,1,24.02,24.02,False,
65648a82-a445-489a-854b-ab9c2bc7d6d5,2,B6-PROD000014,2,6.73,13.46,False,
63a92871-ea08-4a76-a58c-e6e8a1d9f4ae,1,B13-PROD000009,1,55.84,55.84,True,45.58
63a92871-ea08-4a76-a58c-e6e8a1d9f4ae,2,PROD000105,1,15.73,15.73,False,
5c7bc77d-ef9f-4039-a6e2-94ee7647fd12,1,B3-PROD000007,1,105.91,105.91,False,
5c7bc77d-ef9f-4039-a6e2-94ee7647fd12,2,PROD000020,3,16.4,49.21,False,
5c7bc77d-ef9f-4039-a6e2-94ee7647fd12,3,PROD000101,2,9.39,18.78,False,
6566f3c1-469a-4c75-afaf-28d12c060589,1,B15-PROD000002,4,2.58,10.3,True,8.49
6566f3c1-469a-4c75-afaf-28d12c060589,2,B15-PROD000003,1,1.58,1.58,False,
d25fe160-ac53-454a-a9f1-0550f3885373,1,B10-PROD000013,1,74.42,74.42,False,
d25fe160-ac53-454a-a9f1-0550f3885373,2,B23-PROD000014,1,13.07,13.07,False,
2bf39eb6-5d01-4a33-9a89-c0af3e7d0c52,1,B8-PROD000009,5,22.26,111.3,False,
2bf39eb6-5d01-4a33-9a89-c0af3e7d0c52,2,B6-PROD000018,1,22.74,22.74,True,21.19
2bf39eb6-5d01-4a33-9a89-c0af3e7d0c52,3,PROD000104,1,8.31,8.31,False,
a061a92a-14e9-4f32-b9e6-7ac2cee7065e,1,B1-PROD000004,1,25.32,25.32,True,24.71
a061a92a-14e9-4f32-b9e6-7ac2cee7065e,2,B3-PROD000016,1,4.37,4.37,False,
a061a92a-14e9-4f32-b9e6-7ac2cee7065e,3,B21-PROD000120,1,1.43,1.43,False,
96192553-51d6-4be3-a6e9-397a97d57012,1,B1-PROD000020,5,16.39,81.95,False,
96192553-51d6-4be3-a6e9-397a97d57012,2,B8-PROD000015,2,15.8,31.59,False,
bfffc5a4-233f-45ce-acc2-c219560f66ab,1,B1-PROD000001,1,16.29,16.29,True,11.64
bfffc5a4-233f-45ce-acc2-c219560f66ab,2,B10-PROD000010,1,3.6,3.6,False,
fdb09988-a71c-434c-9717-92b15586e87f,1,PROD000002,2,104.85,209.7,False,
fdb09988-a71c-434c-9717-92b15586e87f,2,B3-PROD000020,1,32.09,32.09,False,
fdb09988-a71c-434c-9717-92b15586e87f,3,PROD000005,1,4.63,4.63,False,
fdb09988-a71c-434c-9717-92b15586e87f,4,B6-PROD000003,3,0.17,0.51,False,
fdb09988-a71c-434c-9717-92b15586e87f,5,B17-PROD000012,3,0.06,0.17,False,
614d2d5a-9dce-4024-aa1c-6cfada526310,1,B17-PROD000013,3,24.07,72.2,False,
614d2d5a-9dce-4024-aa1c-6cfada526310,2,B18-PROD000014,2,6.74,13.48,False,
614d2d5a-9dce-4024-aa1c-6cfada526310,3,PROD000008,2,1.73,3.46,False,
614d2d5a-9dce-4024-aa1c-6cfada526310,4,B10-PROD000001,3,0.43,1.29,False,
2a314bd6-01bd-4ac4-b6eb-58020c495175,1,B6-PROD000007,1,42.01,42.01,False,
2a314bd6-01bd-4ac4-b6eb-58020c495175,2,B15-PROD000019,1,4.97,4.97,False,
2a314bd6-01bd-4ac4-b6eb-58020c495175,3,B6-PROD000001,5,0.17,0.84,True,0.61
7c8611a5-01a6-43f7-a6f0-f26ef1ef5a58,1,B15-PROD000006,2,46.56,93.11,True,91.2
7c8611a5-01a6-43f7-a6f0-f26ef1ef5a58,2,PROD000011,1,16.79,16.79,False,
7c8611a5-01a6-43f7-a6f0-f26ef1ef5a58,3,B2-PROD000005,1,2.69,2.69,False,
fefab8e6-262c-407b-945e-f474d5f17b02,1,B21-PROD000107,2,58.8,117.59,False,
fefab8e6-262c-407b-945e-f474d5f17b02,2,B2-PROD000016,5,5.49,27.45,False,
c43cb060-c88e-449d-b853-fe5bdf55f43c,1,B8-PROD000019,3,21.35,64.04,False,
c43cb060-c88e-449d-b853-fe5bdf55f43c,2,B8-PROD000001,1,19.97,19.97,False,
e3053641-1da4-4476-8272-02eb186ac334,1,B2-PROD000006,2,88.32,176.64,False,
e3053641-1da4-4476-8272-02eb186ac334,2,PROD000109,1,99.58,99.58,True,81.11
e3053641-1da4-4476-8272-02eb186ac334,3,B1-PROD000011,4,2.7,10.78,False,
e3053641-1da4-4476-8272-02eb186ac334,4,B23-PROD000016,2,1.32,2.65,False,
e3053641-1da4-4476-8272-02eb186ac334,5,PROD000105,4,0.1,0.41,False,
2de1f301-d407-4f75-bb0d-70fca74dcd2f,1,B3-PROD000018,2,7.41,14.82,False,
2de1f301-d407-4f75-bb0d-70fca74dcd2f,2,B1-PROD000001,1,3.89,3.89,False,
858effde-2f3d-4ef4-8ea7-548763ddc281,1,B3-PROD000007,2,99.38,198.75,False,
858effde-2f3d-4ef4-8ea7-548763ddc281,2,B10-PROD000016,1,120.96,120.96,False,
858effde-2f3d-4ef4-8ea7-548763ddc281,3,PROD000010,1,14.36,14.36,False,
858effde-2f3d-4ef4-8ea7-548763ddc281,4,B15-PROD000020,1,3.27,3.27,False,
858effde-2f3d-4ef4-8ea7-548763ddc281,5,B21-PROD000111,2,0.55,1.09,False,
4823cef3-b33d-423b-a691-8d393df2657e,1,B3-PROD000012,2,21.82,43.63,False,
4823cef3-b33d-423b-a691-8d393df2657e,2,B1-PROD000001,2,5.7,11.39,False,
4823cef3-b33d-423b-a691-8d393df2657e,3,B8-PROD000009,3,0.94,2.83,False,
b19d0eae-4156-436f-9765-2f7296ea6dbc,1,B3-PROD000018,2,24.9,49.79,False,
b19d0eae-4156-436f-9765-2f7296ea6dbc,2,PROD000118,1,13.09,13.09,False,
b19d0eae-4156-436f-9765-2f7296ea6dbc,3,PROD000111,4,1.09,4.36,False,
a4be6efc-30a5-4645-b2f1-16966f0120bd,1,B3-PROD000002,2,37.0,74.0,False,
a4be6efc-30a5-4645-b2f1-16966f0120bd,2,B23-PROD000010,1,15.32,15.32,False,
49bc69ce-c579-41cb-9280-a3261e8951ce,1,B18-PROD000019,1,45.74,45.74,False,
49bc69ce-c579-41cb-9280-a3261e8951ce,2,B10-PROD000012,1,9.95,9.95,False,
7f859b06-668c-4e3a-b358-6d449ba90912,1,B6-PROD000010,1,80.74,80.74,False,
7f859b06-668c-4e3a-b358-6d449ba90912,2,B10-PROD000004,1,24.84,24.84,False,
7f859b06-668c-4e3a-b358-6d449ba90912,3,B18-PROD000012,1,3.53,3.53,False,
7f859b06-668c-4e3a-b358-6d449ba90912,4,B17-PROD000005,1,1.29,1.29,False,
97ec8291-4c02-407c-ba02-3699e2ec6efe,1,B18-PROD000004,1,31.47,31.47,True,25.13
97ec8291-4c02-407c-ba02-3699e2ec6efe,2,PROD000113,1,15.76,15.76,False,
1fe66756-cf1c-484b-8af7-cb81211a9523,1,PROD000109,1,29.48,29.48,True,21.82
1fe66756-cf1c-484b-8af7-cb81211a9523,2,B6-PROD000012,1,6.5,6.5,True,5.91
1fe66756-cf1c-484b-8af7-cb81211a9523,3,B3-PROD000006,2,1.25,2.51,False,
ef397a4e-a00c-4c62-88c6-aa8448f21645,1,B10-PROD000005,1,33.88,33.88,True,25.26
babf4737-d5b4-49c2-bbc8-7fd1d4a3322e,1,B3-PROD000006,2,24.09,48.18,False,
babf4737-d5b4-49c2-bbc8-7fd1d4a3322e,2,B18-PROD000017,2,3.88,7.75,False,
babf4737-d5b4-49c2-bbc8-7fd1d4a3322e,3,B17-PROD000018,1,1.48,1.48,True,1.43
babf4737-d5b4-49c2-bbc8-7fd1d4a3322e,4,B18-PROD000010,1,0.41,0.41,True,0.34
8f70a531-5efb-479c-abd9-b83311a2e3fa,1,B8-PROD000012,2,45.04,90.07,True,89.46
8f70a531-5efb-479c-abd9-b83311a2e3fa,2,B3-PROD000014,1,66.94,66.94,False,
8f70a531-5efb-479c-abd9-b83311a2e3fa,3,B13-PROD000013,1,49.73,49.73,True,36.03
8f70a531-5efb-479c-abd9-b83311a2e3fa,4,B15-PROD000001,2,4.77,9.54,False,
8f70a531-5efb-479c-abd9-b83311a2e3fa,5,B18-PROD000013,2,1.46,2.91,False,
8f70a531-5efb-479c-abd9-b83311a2e3fa,6,B21-PROD000104,3,0.15,0.44,False,
81751a93-5d4c-4eaa-9d0f-353ebc381c63,1,B17-PROD000012,2,24.54,49.07,False,
81751a93-5d4c-4eaa-9d0f-353ebc381c63,2,PROD000109,1,68.37,68.37,False,
81751a93-5d4c-4eaa-9d0f-353ebc381c63,3,B1-PROD000005,2,10.18,20.37,False,
81751a93-5d4c-4eaa-9d0f-353ebc381c63,4,PROD000012,2,2.08,4.17,False,
81751a93-5d4c-4eaa-9d0f-353ebc381c63,5,B10-PROD000001,1,1.23,1.23,False,
f29b0f7b-bcba-49a3-9cae-69ac1396b5e7,1,B3-PROD000014,1,69.74,69.74,False,
f29b0f7b-bcba-49a3-9cae-69ac1396b5e7,2,B10-PROD000006,1,28.04,28.04,True,19.88
f29b0f7b-bcba-49a3-9cae-69ac1396b5e7,3,B6-PROD000009,1,71.29,71.29,False,
19ea5d9d-12eb-4855-aa09-84a957e1c483,1,B2-PROD000016,1,122.05,122.05,True,98.41
19ea5d9d-12eb-4855-aa09-84a957e1c483,2,PROD000019,1,26.83,26.83,False,
19ea5d9d-12eb-4855-aa09-84a957e1c483,3,B8-PROD000014,3,1.16,3.47,False,
19ea5d9d-12eb-4855-aa09-84a957e1c483,4,B2-PROD000014,1,1.02,1.02,False,
19ea5d9d-12eb-4855-aa09-84a957e1c483,5,PROD000018,1,0.14,0.14,False,
19ea5d9d-12eb-4855-aa09-84a957e1c483,6,B18-PROD000011,2,0.02,0.03,False,
19ea5d9d-12eb-4855-aa09-84a957e1c483,7,B13-PROD000016,2,0.0,0.01,False,
564d14f0-7cd9-43bd-a543-36049b375d86,1,PROD000001,2,27.45,54.9,False,
564d14f0-7cd9-43bd-a543-36049b375d86,2,B6-PROD000020,3,3.39,10.17,False,
564d14f0-7cd9-43bd-a543-36049b375d86,3,B8-PROD000004,4,0.58,2.32,False,
564d14f0-7cd9-43bd-a543-36049b375d86,4,PROD000010,2,0.36,0.73,True,0.72
564d14f0-7cd9-43bd-a543-36049b375d86,5,B21-PROD000109,1,0.12,0.12,False,
4087e64a-672a-4d91-8d13-096c11ed2aaa,1,PROD000015,4,6.76,27.02,False,
1f9fc165-d0b4-40c0-8389-29eef8f37930,1,B1-PROD000011,1,82.75,82.75,False,
1f9fc165-d0b4-40c0-8389-29eef8f37930,2,B13-PROD000008,1,14.62,14.62,False,
1f9fc165-d0b4-40c0-8389-29eef8f37930,3,B6-PROD000010,1,3.68,3.68,False,
f3d4c4ad-84f5-46ad-9358-5fac1866a50d,1,B13-PROD000012,2,187.28,374.56,False,
f3d4c4ad-84f5-46ad-9358-5fac1866a50d,2,B2-PROD000013,1,63.56,63.56,False,
f3d4c4ad-84f5-46ad-9358-5fac1866a50d,3,B13-PROD000001,1,13.36,13.36,False,
f3d4c4ad-84f5-46ad-9358-5fac1866a50d,4,B1-PROD000010,5,0.72,3.61,False,
f3d4c4ad-84f5-46ad-9358-5fac1866a50d,5,B18-PROD000014,3,0.16,0.47,True,0.37
f3d4c4ad-84f5-46ad-9358-5fac1866a50d,6,B6-PROD000008,5,0.02,0.1199999999999848,True,0.1
f3d4c4ad-84f5-46ad-9358-5fac1866a50d,7,B23-PROD000005,1,0.01,0.010000000000000004,False,
f3d4c4ad-84f5-46ad-9358-5fac1866a50d,8,B8-PROD000019,3,0.0,0.01,True,0.01
d48844d3-bf06-4cdd-8f2a-9bb6ed9af7d6,1,B3-PROD000016,1,44.57,44.57,False,
d48844d3-bf06-4cdd-8f2a-9bb6ed9af7d6,2,B13-PROD000005,1,7.77,7.77,False,
d48844d3-bf06-4cdd-8f2a-9bb6ed9af7d6,3,B10-PROD000016,1,1.76,1.76,False,
22455de0-0618-42d1-b278-5b8a234f3ebb,1,B21-PROD000113,2,8.6,17.21,False,
22455de0-0618-42d1-b278-5b8a234f3ebb,2,PROD000012,1,3.1,3.1,False,
dc62129c-3c5e-42fc-b3cc-b2bebf35cdc1,1,B13-PROD000001,1,44.06,44.06,False,
dc62129c-3c5e-42fc-b3cc-b2bebf35cdc1,2,B2-PROD000003,2,5.34,10.67,False,
dc62129c-3c5e-42fc-b3cc-b2bebf35cdc1,3,B8-PROD000004,1,3.39,3.39,False,
d94fe18b-1942-448b-bb72-fba7a4ce8634,1,B15-PROD000018,1,158.97,158.97,False,
d94fe18b-1942-448b-bb72-fba7a4ce8634,2,B1-PROD000010,1,19.89,19.89,False,
d94fe18b-1942-448b-bb72-fba7a4ce8634,3,B2-PROD000010,2,1.92,3.84,False,
d94fe18b-1942-448b-bb72-fba7a4ce8634,4,PROD000109,2,0.33,0.66,False,
d94fe18b-1942-448b-bb72-fba7a4ce8634,5,B3-PROD000010,1,0.18,0.18,False,
d94fe18b-1942-448b-bb72-fba7a4ce8634,6,B21-PROD000106,2,0.01,0.019999999999993863,False,
d94fe18b-1942-448b-bb72-fba7a4ce8634,7,B2-PROD000017,1,0.01,0.01,False,
99bef6e3-d603-44c9-82b2-c918fdb13eea,1,B8-PROD000001,2,27.98,55.97,False,
99bef6e3-d603-44c9-82b2-c918fdb13eea,2,B23-PROD000015,1,12.11,12.11,False,
99bef6e3-d603-44c9-82b2-c918fdb13eea,3,B3-PROD000009,2,1.32,2.63,False,
9832c7dc-fee7-4f2d-ab3a-8fc0ccbb083f,1,B1-PROD000017,5,26.73,133.64,False,
9832c7dc-fee7-4f2d-ab3a-8fc0ccbb083f,2,B6-PROD000009,1,18.89,18.89,False,
9832c7dc-fee7-4f2d-ab3a-8fc0ccbb083f,3,B10-PROD000011,1,4.76,4.76,False,
9832c7dc-fee7-4f2d-ab3a-8fc0ccbb083f,4,B6-PROD000005,1,0.92,0.92,False,
cbdc9434-bfb9-4be4-bc49-6356ab604572,1,B17-PROD000016,2,55.68,111.36,False,
cbdc9434-bfb9-4be4-bc49-6356ab604572,2,B13-PROD000019,1,14.85,14.85,False,
cbdc9434-bfb9-4be4-bc49-6356ab604572,3,B10-PROD000017,2,13.66,27.31,False,
cbdc9434-bfb9-4be4-bc49-6356ab604572,4,B2-PROD000017,1,183.41,183.41,False,
cbdc9434-bfb9-4be4-bc49-6356ab604572,5,PROD000106,1,66.63,66.63,False,
139d83fb-0152-4b97-b811-537e84566bbf,1,B23-PROD000013,1,23.29,23.29,False,
139d83fb-0152-4b97-b811-537e84566bbf,2,B17-PROD000012,1,25.86,25.86,False,
139d83fb-0152-4b97-b811-537e84566bbf,3,B3-PROD000019,5,16.58,82.89,False,
139d83fb-0152-4b97-b811-537e84566bbf,4,B8-PROD000008,1,21.97,21.97,False,
139d83fb-0152-4b97-b811-537e84566bbf,5,B8-PROD000014,1,7.13,7.13,False,
ae634e53-6455-42ec-a1fb-817a0ff9e65e,1,B3-PROD000016,1,49.99,49.99,False,
ae634e53-6455-42ec-a1fb-817a0ff9e65e,2,B23-PROD000015,1,7.05,7.05,False,
41309bb6-0a90-4bf5-814c-d96b6bd16984,1,B3-PROD000007,2,58.98,117.95,False,
41309bb6-0a90-4bf5-814c-d96b6bd16984,2,B17-PROD000016,3,9.8,29.4,False,
41309bb6-0a90-4bf5-814c-d96b6bd16984,3,B3-PROD000008,1,5.67,5.67,False,
41309bb6-0a90-4bf5-814c-d96b6bd16984,4,B21-PROD000114,1,1.03,1.03,False,
8dbff57f-23ad-4ba8-ad39-91ca122dc740,1,B1-PROD000005,1,31.14,31.14,True,25.29
99fc380a-a378-4f2d-abe4-51b5ab386701,1,B1-PROD000009,3,33.43,100.3,False,
99fc380a-a378-4f2d-abe4-51b5ab386701,2,B13-PROD000007,1,29.33,29.33,False,
b6375b23-f8e4-41e7-bf22-691ffab8f5ed,1,B1-PROD000017,1,125.8,125.8,False,
b6375b23-f8e4-41e7-bf22-691ffab8f5ed,2,B17-PROD000019,2,11.32,22.63,False,
b6375b23-f8e4-41e7-bf22-691ffab8f5ed,3,B2-PROD000004,1,4.41,4.41,True,3.99
b6375b23-f8e4-41e7-bf22-691ffab8f5ed,4,PROD000017,4,0.23,0.93,False,
b6375b23-f8e4-41e7-bf22-691ffab8f5ed,5,B3-PROD000012,1,0.25,0.25,False,
bcadc311-6ae1-4aca-b7c8-53309b0f0dbb,1,B21-PROD000108,1,52.87,52.87,False,
bcadc311-6ae1-4aca-b7c8-53309b0f0dbb,2,B1-PROD000010,2,3.9,7.8,False,
bcadc311-6ae1-4aca-b7c8-53309b0f0dbb,3,PROD000113,2,0.47,0.94,False,
bcadc311-6ae1-4aca-b7c8-53309b0f0dbb,4,PROD000007,1,0.29,0.29,False,
bcadc311-6ae1-4aca-b7c8-53309b0f0dbb,5,B10-PROD000005,1,0.05,0.05,False,
0e11630a-6658-4ff9-a6b7-e6f31b54cc45,1,B6-PROD000016,1,15.22,15.22,True,13.39
0e11630a-6658-4ff9-a6b7-e6f31b54cc45,2,B10-PROD000007,1,53.87,53.87,False,
0e11630a-6658-4ff9-a6b7-e6f31b54cc45,3,B1-PROD000016,2,4.64,9.27,True,7.23
013200d6-3883-4656-867a-e72c0f5ab11f,1,B10-PROD000002,1,26.46,26.46,False,
013200d6-3883-4656-867a-e72c0f5ab11f,2,B8-PROD000001,1,4.81,4.81,True,3.97
013200d6-3883-4656-867a-e72c0f5ab11f,3,PROD000105,2,0.79,1.58,False,
d26803f9-c8ca-491c-b264-6b8da57dcc46,1,B8-PROD000009,1,41.24,41.24,False,
d26803f9-c8ca-491c-b264-6b8da57dcc46,2,B18-PROD000016,1,12.11,12.11,False,
d26803f9-c8ca-491c-b264-6b8da57dcc46,3,B13-PROD000002,1,1.74,1.74,False,
cc1fac4a-be8f-4ecc-9076-98b432da8440,1,B1-PROD000003,3,29.38,88.13,False,
cc1fac4a-be8f-4ecc-9076-98b432da8440,2,B13-PROD000005,1,15.39,15.39,False,
cc1fac4a-be8f-4ecc-9076-98b432da8440,3,PROD000103,2,2.51,5.02,False,
a3ecdac1-2901-4316-b073-313c7bc6f071,1,B15-PROD000014,3,13.72,41.17,False,
a3ecdac1-2901-4316-b073-313c7bc6f071,2,B15-PROD000005,2,4.81,9.62,True,7.16
a3ecdac1-2901-4316-b073-313c7bc6f071,3,B10-PROD000008,1,1.53,1.53,False,
a3ecdac1-2901-4316-b073-313c7bc6f071,4,B10-PROD000005,1,0.26,0.26,False,
091250a2-12e2-41bb-bd9f-89154c4da273,1,B3-PROD000010,1,129.22,129.22,False,
091250a2-12e2-41bb-bd9f-89154c4da273,2,B23-PROD000014,2,34.78,69.56,False,
091250a2-12e2-41bb-bd9f-89154c4da273,3,B10-PROD000018,1,20.28,20.28,False,
091250a2-12e2-41bb-bd9f-89154c4da273,4,B23-PROD000003,1,4.27,4.27,True,4.08
091250a2-12e2-41bb-bd9f-89154c4da273,5,B10-PROD000001,1,0.93,0.93,False,
091250a2-12e2-41bb-bd9f-89154c4da273,6,B6-PROD000011,1,0.24,0.24,True,0.23
c76d856a-2425-4a5c-9544-15cf4ff016f1,1,B18-PROD000003,3,28.14,84.43,False,
c76d856a-2425-4a5c-9544-15cf4ff016f1,2,PROD000019,1,19.98,19.98,False,
c76d856a-2425-4a5c-9544-15cf4ff016f1,3,B13-PROD000007,5,0.66,3.32,False,
e7b00da3-4f87-4887-bc35-3cc6bf1bc0cb,1,B10-PROD000009,2,25.44,50.88,False,
e7b00da3-4f87-4887-bc35-3cc6bf1bc0cb,2,PROD000018,2,4.11,8.22,False,
e7b00da3-4f87-4887-bc35-3cc6bf1bc0cb,3,B13-PROD000009,1,1.56,1.56,True,1.15
873666db-1507-4216-9491-0db5d8182571,1,B13-PROD000009,2,55.15,110.3,False,
873666db-1507-4216-9491-0db5d8182571,2,B15-PROD000009,1,53.4,53.4,False,
873666db-1507-4216-9491-0db5d8182571,3,B18-PROD000006,1,8.52,8.52,False,
873666db-1507-4216-9491-0db5d8182571,4,B3-PROD000018,1,2.33,2.33,False,
873666db-1507-4216-9491-0db5d8182571,5,B8-PROD000013,1,0.44,0.44,True,0.39
14f593f8-4c63-4907-add7-3d486fc28cd4,1,B1-PROD000014,2,15.88,31.76,False,
14f593f8-4c63-4907-add7-3d486fc28cd4,2,B2-PROD000012,1,6.58,6.58,False,
14f593f8-4c63-4907-add7-3d486fc28cd4,3,B6-PROD000013,1,1.17,1.17,False,
ff4ebe26-8150-4af1-927c-395deb870246,1,B10-PROD000014,1,84.25,84.25,False,
ff4ebe26-8150-4af1-927c-395deb870246,2,B15-PROD000007,1,12.46,12.46,False,
ff4ebe26-8150-4af1-927c-395deb870246,3,PROD000118,1,2.79,2.79,False,
