order_id,order_number,customer_id,transport_id,order_date,seasonal_period,delivery_status,estimated_delivery_date,actual_delivery_date,total_amount,payment_status,claim_flag
4b6a21d0-25a4-4507-8cc0-c94e2e59af37,ORD-20230613-64940,B38-CUST000015,B0-TR0002,2023-06-13 09:55:16,Normal,delivered,2023-06-14,2023-06-14,52.34,paid,False
84a2cf16-2304-4538-b1f0-edf252b5f236,ORD-20230613-81864,B49-CUST000010,B0-TR0003,2023-06-13 12:59:50,Normal,delivered,2023-06-13,2023-06-13,264.92,paid,False
87b76c0d-cd46-4a42-9ab2-16947aecae7e,ORD-20230613-24942,CUST000013,B0-TR0003,2023-06-13 20:17:21,Normal,delivered,2023-06-14,2023-06-13,115.8,paid,False
818d8049-5eb9-4a5e-90c6-3dadc12ec31f,ORD-20230614-89885,CUST000013,B0-TR0003,2023-06-14 04:50:37,Normal,delivered,2023-06-14,2023-06-14,324.96,paid,False
1f57cea5-ceb8-4c4a-8b0b-99afe3b5af14,ORD-20230614-32596,B43-CUST000017,B1-TR0001,2023-06-14 05:04:06,Normal,delivered,2023-06-14,2023-06-14,34.25,paid,False
b8869d0f-3408-4306-bf46-445d6afe644e,ORD-20230614-21965,B30-CUST000012,B1-TR0001,2023-06-14 07:37:18,Normal,returned,2023-06-14,2023-06-14,90.0,paid,True
29de2075-f6aa-4995-9144-d83100013c74,ORD-20230614-52581,CUST000014,B0-TR0003,2023-06-14 18:12:31,Normal,returned,2023-06-14,2023-06-14,73.81,refunded,False
c441a795-08f3-4aa4-8563-213d39da7de0,ORD-20230615-64834,B0-CUST000019,B0-TR0002,2023-06-15 07:25:03,Normal,delivered,2023-06-16,2023-06-15,56.2,paid,False
9a86ad09-8f5c-4c7c-a4d2-dbc28c714c3c,ORD-20230615-67868,B23-CUST000005,B0-TR0003,2023-06-15 13:09:40,Normal,delivered,2023-06-15,2023-06-15,100.2,paid,False
5216d7fd-59d9-4c69-838f-9c0280b12b63,ORD-20230615-87565,B13-CUST000118,B0-TR0001,2023-06-15 20:56:02,Normal,delivered,2023-06-17,2023-06-16,173.0,paid,False
70736e78-80fd-45a6-8b96-e4697d199568,ORD-20230616-63579,B7-CUST000020,B0-TR0002,2023-06-16 08:13:10,Normal,delivered,2023-06-17,2023-06-16,291.98,paid,False
2e18dcb6-b216-47f4-ae98-49e64fe569b8,ORD-20230616-60792,B25-CUST000019,B0-TR0003,2023-06-16 09:33:03,Normal,delivered,2023-06-16,2023-06-16,123.5,paid,False
e0f59490-2d43-44eb-9d20-b8caf67b95b1,ORD-20230616-80275,B13-CUST000118,B0-TR0003,2023-06-16 09:44:40,Normal,delivered,2023-06-16,2023-06-16,101.05,paid,False
a408986b-9350-4b2a-82fa-f497455a13ba,ORD-20230616-68405,CUST000005,B0-TR0003,2023-06-16 12:06:15,Normal,delivered,2023-06-16,2023-06-16,227.36,paid,False
1c598a49-66df-45a6-8198-718ee3012368,ORD-20230616-56589,B4-CUST000006,B0-TR0001,2023-06-16 14:02:03,Normal,delivered,2023-06-19,2023-06-19,82.41,paid,False
508f3bfd-f1fc-45fd-a581-90657f506aa4,ORD-20230616-32147,B40-CUST000004,B0-TR0003,2023-06-16 20:54:04,Normal,delivered,2023-06-17,2023-06-17,194.3,paid,False
1a284b10-4221-4739-99e7-a819d27eeb3a,ORD-20230617-65965,B47-CUST000012,B0-TR0001,2023-06-17 08:55:55,Normal,returned,2023-06-19,2023-06-18,17.61,refunded,False
66d2ace0-fc69-4454-b481-d1ffc59b1046,ORD-20230617-33616,B31-CUST000012,B0-TR0003,2023-06-17 13:50:50,Normal,delivered,2023-06-17,2023-06-18,108.92,paid,False
9e99c765-2995-45a7-9c6c-3e391735e05a,ORD-20230618-17868,B7-CUST000012,B0-TR0003,2023-06-18 09:50:51,Normal,delivered,2023-06-18,2023-06-18,59.17,paid,False
0cb889af-ba12-41ba-9d2d-5b255d6b3935,ORD-20230618-34990,B38-CUST000002,B0-TR0003,2023-06-18 17:00:09,Normal,returned,2023-06-18,2023-06-18,220.57,refunded,False
01a2d96f-a6a0-4c5c-94ce-105a23c4fa14,ORD-20230618-62208,CUST000005,B0-TR0003,2023-06-18 20:56:00,Normal,delivered,2023-06-19,2023-06-18,86.06,paid,False
d1867c43-781d-4f4e-a6ef-4a9a2181f65c,ORD-20230618-10433,CUST000013,B0-TR0003,2023-06-18 21:40:08,Normal,delivered,2023-06-19,2023-06-20,96.65,paid,False
c5341465-0145-4ad0-a2d5-f47d7a2069ed,ORD-20230619-37926,B25-CUST000015,B0-TR0002,2023-06-19 03:52:25,Normal,delivered,2023-06-20,2023-06-24,30.64,paid,True
b3938409-4b56-4fcc-9ad3-b3f0d89d634d,ORD-20230619-39645,B3-CUST000013,B0-TR0002,2023-06-19 06:24:35,Normal,delivered,2023-06-20,2023-06-20,20.42,paid,False
63f3dc8a-71f0-4bfc-984e-d73a9dc9ffc2,ORD-20230619-93771,CUST000011,B0-TR0002,2023-06-19 08:16:14,Normal,delivered,2023-06-20,2023-06-20,44.57,paid,False
846550d4-a2c0-49a7-8f78-1d1ba054eebe,ORD-20230619-73927,B2-CUST000014,B0-TR0002,2023-06-19 19:10:52,Normal,delivered,2023-06-20,2023-06-22,93.78,paid,False
9c9be990-c129-4658-be65-e90cc56c1b1e,ORD-20230619-25459,B17-CUST000014,B0-TR0002,2023-06-19 21:58:19,Normal,delivered,2023-06-21,2023-06-21,400.04,paid,False
6f957e60-54c2-465c-ab7e-aa99e24d2e2c,ORD-20230620-10289,B14-CUST000001,B1-TR0002,2023-06-20 09:37:40,Normal,delivered,2023-06-22,2023-06-22,116.46,paid,False
1d2672f6-48a0-490c-95bb-b7f0c4792d04,ORD-20230620-25854,B9-CUST000011,B0-TR0002,2023-06-20 09:53:48,Normal,delivered,2023-06-21,2023-06-21,105.64,paid,False
38e1a0e6-9e0e-4825-aab2-3ea89a898765,ORD-20230620-83445,B42-CUST000018,B0-TR0002,2023-06-20 14:20:17,Normal,delivered,2023-06-21,2023-06-24,55.65,paid,False
64286ac9-9f48-4b78-bb28-33ebdaf6ec29,ORD-20230620-23992,B30-CUST000008,B0-TR0003,2023-06-20 18:05:30,Normal,delivered,2023-06-21,2023-06-21,51.35,paid,False
c58e6042-0ee5-45df-aa12-306022dda47f,ORD-20230620-96012,CUST000018,B0-TR0003,2023-06-20 20:23:13,Normal,delivered,2023-06-21,2023-06-20,38.83,paid,False
64a6f6c2-81a4-48ba-b92f-9ada62984530,ORD-20230620-90085,B24-CUST000013,B0-TR0001,2023-06-20 20:55:23,Normal,delivered,2023-06-23,2023-06-24,156.67,paid,False
620fa80b-8d7e-4546-9853-266baeeb713d,ORD-20230621-16953,B38-CUST000002,B0-TR0003,2023-06-21 20:46:25,Normal,delivered,2023-06-22,2023-06-23,172.31,refunded,True
076a2658-8bd4-4122-92b6-8921a88e99b4,ORD-20230623-27217,CUST000019,B0-TR0001,2023-06-23 01:17:22,Normal,returned,2023-06-25,2023-06-27,120.09,paid,True
5f423cfa-3afd-4cb4-851c-0054fdd075c8,ORD-20230623-37283,CUST000019,B0-TR0003,2023-06-23 05:11:02,Normal,processing,2023-06-23,,53.61,paid,False
acd4ae06-53a3-47ad-8ff2-18cd7fa2fdb5,ORD-20230623-19381,B4-CUST000010,B0-TR0001,2023-06-23 14:19:58,Normal,returned,2023-06-25,2023-06-25,102.42,paid,False
f669c828-4c38-4344-ac70-190c0ccc11b2,ORD-20230624-30260,B16-CUST000001,B0-TR0003,2023-06-24 10:01:17,Normal,delivered,2023-06-24,2023-06-24,77.12,paid,False
f155ce7d-ef8e-46ba-b990-646f13384db5,ORD-20230624-36404,B5-CUST000015,B1-TR0002,2023-06-24 11:15:31,Normal,delivered,2023-06-25,2023-06-27,277.88,paid,False
1570a21d-17d1-4179-a07a-3406340141ef,ORD-20230624-65307,B24-CUST000001,B0-TR0002,2023-06-24 11:56:05,Normal,delivered,2023-06-25,2023-06-25,98.55,paid,False
6c7f64d1-4527-446f-8424-c7efb9a523d0,ORD-20230624-68331,B47-CUST000003,B0-TR0001,2023-06-24 22:54:37,Normal,delivered,2023-06-27,2023-06-27,62.68,paid,False
d742d44a-a2ea-46ca-89ce-4eef159bdc03,ORD-20230625-21655,B40-CUST000020,B0-TR0001,2023-06-25 05:18:51,Normal,delivered,2023-06-27,2023-06-26,29.41,paid,False
3673d21e-97f1-4483-b3c4-eafcdcd8a8ee,ORD-20230625-50412,CUST000016,B1-TR0002,2023-06-25 10:16:42,Normal,delivered,2023-06-27,2023-06-26,55.19,paid,False
78ef0318-9b83-4d3f-8b0d-9caa59abda76,ORD-20230625-34468,B14-CUST000018,B0-TR0002,2023-06-25 11:34:30,Normal,delivered,2023-06-26,2023-06-26,177.63,paid,False
c6a9a1e1-381c-487f-9b73-0e22f888d60d,ORD-20230625-17087,B16-CUST000012,B0-TR0003,2023-06-25 20:36:00,Normal,delivered,2023-06-26,2023-06-26,71.75,paid,False
383e99ed-7fdf-49ab-9393-8b38b7a5e38b,ORD-20230627-66943,B23-CUST000013,B0-TR0001,2023-06-27 00:45:05,Normal,delivered,2023-06-29,2023-06-29,88.2,paid,False
41bb943c-d78b-416d-8ef9-925bbddfc853,ORD-20230627-87522,CUST000004,B1-TR0003,2023-06-27 08:59:19,Normal,delivered,2023-06-27,2023-06-27,80.16,paid,False
bc7919e4-4941-4b57-8b03-913b6be5a804,ORD-20230627-39576,B17-CUST000005,B0-TR0001,2023-06-27 21:47:37,Normal,delivered,2023-06-29,2023-06-30,134.87,paid,False
0ce1ecde-3a2d-4092-bc00-da046f77328c,ORD-20230628-61030,B24-CUST000011,B0-TR0003,2023-06-28 03:33:46,Normal,delivered,2023-06-28,2023-06-28,83.84,paid,False
d945168c-94f8-4410-9ab4-7f84a0ea91cd,ORD-20230628-99402,B42-CUST000007,B0-TR0003,2023-06-28 12:15:11,Normal,delivered,2023-06-28,2023-06-28,51.7,paid,False
201248d7-836c-4b7d-a278-b607510af9ed,ORD-20230628-94022,B5-CUST000003,B0-TR0001,2023-06-28 21:15:37,Normal,delivered,2023-06-30,2023-06-30,75.47,paid,False
f3087255-b093-46aa-aff1-3e6610d54acd,ORD-20230629-83180,B20-CUST000011,B1-TR0003,2023-06-29 00:21:17,Normal,returned,2023-06-29,2023-06-29,52.33,paid,False
0f3e160c-39d6-49bc-b672-6afdd9cab59e,ORD-20230629-67541,B9-CUST000017,B0-TR0003,2023-06-29 08:01:55,Normal,returned,2023-06-29,2023-06-29,75.04,refunded,False
d3904025-078d-4eed-a36f-3e2fc20c4623,ORD-20230629-80961,B31-CUST000019,B0-TR0001,2023-06-29 10:45:31,Normal,returned,2023-07-01,2023-07-02,67.55,refunded,False
2391284d-60b2-4c97-9190-a122dfda2f80,ORD-20230629-67276,CUST000011,B0-TR0003,2023-06-29 12:41:55,Normal,delivered,2023-06-29,2023-06-29,65.34,paid,False
375053c9-7073-43c5-9de0-55201fbaacdf,ORD-20230630-48189,CUST000018,B0-TR0002,2023-06-30 01:25:15,Normal,delivered,2023-06-30,2023-06-30,42.97,paid,False
1216359f-2953-4ba6-925b-5a3352213954,ORD-20230630-39649,CUST000009,B0-TR0003,2023-06-30 10:12:33,Normal,delivered,2023-06-30,2023-06-30,85.02,paid,False
9fc964fb-7d8a-4497-963b-51c7ef5a7e45,ORD-20230630-73010,B37-CUST000002,B0-TR0002,2023-06-30 10:32:06,Normal,delivered,2023-07-01,2023-07-01,55.67,paid,False
5400f87c-da01-43c3-b03f-1b6074f8cf2f,ORD-20230701-34774,B7-CUST000019,B1-TR0002,2023-07-01 08:07:28,Normal,delivered,2023-07-02,2023-07-01,57.2,paid,False
04dbbd3b-31f8-4243-95ca-1f52f892b48a,ORD-20230701-17977,B9-CUST000011,B0-TR0001,2023-07-01 11:42:07,Normal,returned,2023-07-03,2023-07-02,168.33,refunded,True
e1d417e3-9f80-460d-88d0-09bb102fc036,ORD-20230701-83652,CUST000001,B0-TR0001,2023-07-01 15:47:29,Normal,delivered,2023-07-03,2023-07-03,24.38,paid,False
e731533d-7b60-4aee-86ce-53be0f3a8593,ORD-20230701-92092,B6-CUST000019,B1-TR0001,2023-07-01 20:28:33,Normal,returned,2023-07-02,2023-07-02,69.15,refunded,False
c7a099cb-c7b8-46ac-9a97-e6e9489595b3,ORD-20230701-41029,CUST000018,B0-TR0003,2023-07-01 20:59:55,Normal,delivered,2023-07-02,2023-07-02,79.4,paid,False
f0df9305-ecf4-41f7-8a9a-bd94992fedf3,ORD-20230702-68047,B8-CUST000010,B0-TR0002,2023-07-02 16:27:31,Normal,delivered,2023-07-03,2023-07-02,536.08,paid,False
e803be43-faa5-41f2-b659-33a7f70a31c0,ORD-20230702-75994,B49-CUST000015,B0-TR0001,2023-07-02 23:45:25,Normal,delivered,2023-07-05,2023-07-04,39.99,paid,False
02103081-cd8f-46a7-bd1a-246510880346,ORD-20230703-52920,B2-CUST000011,B0-TR0001,2023-07-03 19:28:30,Normal,cancelled,2023-07-05,,93.83,refunded,True
f55c9251-ac70-412c-8b39-8736da2178e6,ORD-20230703-76314,CUST000003,B0-TR0002,2023-07-03 20:49:22,Normal,delivered,2023-07-04,2023-07-03,65.63,paid,False
8503d4c3-f7ab-48f8-8c7e-2ddd1c64eb2e,ORD-20230703-56718,B11-CUST000012,B0-TR0003,2023-07-03 21:05:02,Normal,delivered,2023-07-04,2023-07-05,178.02,paid,False
95339c31-a657-4fd0-bac6-683f86298321,ORD-20230704-58748,B16-CUST000008,B0-TR0001,2023-07-04 10:31:11,Normal,delivered,2023-07-06,2023-07-05,47.39,paid,False
88efcae6-3f7f-4263-9e47-79548e3866b5,ORD-20230704-37483,CUST000018,B1-TR0003,2023-07-04 10:55:06,Normal,delivered,2023-07-04,2023-07-04,68.94,paid,False
2ec3ef99-0660-4fb0-81a2-f6835a536cf8,ORD-20230704-75530,CUST000004,B0-TR0003,2023-07-04 11:08:49,Normal,returned,2023-07-04,2023-07-04,168.16,refunded,True
039e2896-b139-4da5-8b7f-b8a3135e585f,ORD-20230704-53831,B19-CUST000004,B0-TR0001,2023-07-04 20:47:45,Normal,delivered,2023-07-07,2023-07-07,125.73,paid,False
b9f76d0c-0ceb-4cc4-95f7-c4ee69d56856,ORD-20230704-31882,B9-CUST000009,B0-TR0003,2023-07-04 20:54:28,Normal,delivered,2023-07-05,2023-07-05,33.54,paid,False
58b16d5a-08c4-4685-8122-1ce56d8ed0d5,ORD-20230705-61481,B4-CUST000006,B0-TR0002,2023-07-05 01:02:10,Normal,delivered,2023-07-06,2023-07-06,56.47,paid,False
eee1df00-8bd3-477d-b541-63873665147b,ORD-20230705-92583,B5-CUST000015,B0-TR0002,2023-07-05 16:00:37,Normal,delivered,2023-07-06,2023-07-05,146.39,paid,False
f3c471a1-b145-4b64-8a4e-541604961399,ORD-20230705-25531,B29-CUST000016,B0-TR0002,2023-07-05 16:09:34,Normal,delivered,2023-07-06,2023-07-05,278.51,paid,False
aa63dcc1-4071-4ac3-8d30-f9e4fdbe1587,ORD-20230705-73129,B2-CUST000014,B1-TR0001,2023-07-05 21:03:21,Normal,delivered,2023-07-06,2023-07-05,54.96,paid,False
83a8dc03-f35a-46d4-9813-6abfaea66874,ORD-20230706-18011,B11-CUST000006,B0-TR0003,2023-07-06 15:03:24,Normal,delivered,2023-07-06,2023-07-06,45.45,paid,False
ab7c49cb-b0a6-472c-9428-6dc915f47177,ORD-20230706-91592,B19-CUST000017,B0-TR0002,2023-07-06 21:23:25,Normal,returned,2023-07-08,2023-07-07,132.28,paid,False
f9fd0a2b-a85b-4fe2-9463-deb49b4afc06,ORD-20230707-26358,B5-CUST000015,B0-TR0003,2023-07-07 01:54:33,Normal,delivered,2023-07-07,2023-07-07,539.23,paid,False
6a81b747-658a-4545-b9bd-cb13a0d7c4f3,ORD-20230707-19963,B38-CUST000002,B0-TR0002,2023-07-07 11:57:15,Normal,delivered,2023-07-08,2023-07-08,115.47,paid,False
3f344227-99a0-4949-b7a0-cd18892ca1bf,ORD-20230707-23278,CUST000014,B0-TR0002,2023-07-07 13:58:38,Normal,delivered,2023-07-08,2023-07-07,195.5,paid,False
a9695554-c1f9-4752-800b-126e218c56c4,ORD-20230708-55663,CUST000019,B0-TR0003,2023-07-08 11:03:06,Normal,delivered,2023-07-08,2023-07-08,29.39,paid,False
c1ddf55a-c927-464a-b63e-d56fb182ab7f,ORD-20230708-60800,B47-CUST000015,B0-TR0003,2023-07-08 21:53:35,Normal,delivered,2023-07-09,2023-07-08,88.07,paid,False
7eea8d3f-579e-446c-a389-c61ad2c7af7d,ORD-20230708-72601,CUST000005,B0-TR0001,2023-07-08 22:34:08,Normal,lost_stolen,2023-07-11,,76.86,paid,False
5cb9983a-2a89-41a4-99d3-9b15573067b6,ORD-20230709-71935,B7-CUST000015,B0-TR0001,2023-07-09 18:56:19,Normal,delivered,2023-07-12,2023-07-11,134.81,paid,False
aaa16f6f-e296-4f2c-8fd6-8ce0829ebf79,ORD-20230710-25292,CUST000008,B0-TR0001,2023-07-10 09:15:01,Normal,delivered,2023-07-12,2023-07-12,37.84,paid,False
334d005e-9b5a-4e35-8838-cfc91e8680f7,ORD-20230710-85149,B3-CUST000010,B0-TR0003,2023-07-10 11:36:04,Normal,delivered,2023-07-10,2023-07-10,124.87,paid,False
502f1334-9672-4ffa-91a6-b46d91235a44,ORD-20230711-81539,B23-CUST000015,B1-TR0003,2023-07-11 20:16:55,Normal,delivered,2023-07-12,2023-07-11,120.68,paid,False
80208d96-1c79-4d89-a7cc-3f6f3b3728a4,ORD-20230711-53657,CUST000017,B1-TR0002,2023-07-11 20:45:23,Normal,delivered,2023-07-13,2023-07-12,26.05,paid,False
a828b5f8-e495-4b63-b036-b0cc42e8948e,ORD-20230712-84550,B42-CUST000017,B0-TR0002,2023-07-12 07:02:55,Normal,delivered,2023-07-13,2023-07-13,48.82,paid,True
412eb45b-b2c9-451b-a6e5-78d06d6e9b96,ORD-20230712-59371,B14-CUST000011,B0-TR0002,2023-07-12 08:41:08,Normal,delivered,2023-07-13,2023-07-12,151.07,paid,False
4a0dbc2b-4581-4f41-9886-6a1d1182baba,ORD-20230712-97191,B11-CUST000003,B0-TR0003,2023-07-12 10:57:44,Normal,delivered,2023-07-12,2023-07-22,71.49,paid,False
7cea5737-a1fd-4884-a04d-640aedb59501,ORD-20230712-53645,CUST000012,B0-TR0002,2023-07-12 16:02:24,Normal,delivered,2023-07-13,2023-07-14,43.84,paid,False
1b4a26a8-4f49-46f9-81cd-e9225800b694,ORD-20230712-10757,B7-CUST000005,B0-TR0001,2023-07-12 21:36:09,Normal,delivered,2023-07-15,2023-07-14,140.33,paid,False
34fdb4f3-73d2-4f06-b9d3-749c39682ee7,ORD-20230712-52535,B49-CUST000015,B0-TR0003,2023-07-12 23:29:01,Normal,delivered,2023-07-13,2023-07-15,65.63,paid,False
a6e5e909-ddca-4251-b158-21be0fb9878d,ORD-20230713-76878,B16-CUST000014,B0-TR0002,2023-07-13 14:46:40,Normal,delivered,2023-07-14,2023-07-13,93.15,paid,False
9d0444e4-0b15-47fa-80b9-34f8ab3d7f15,ORD-20230713-47736,B38-CUST000003,B0-TR0001,2023-07-13 20:31:08,Normal,delivered,2023-07-15,2023-07-14,84.54,paid,False
2b2c408c-303c-4163-978c-82f2c3a00ac4,ORD-20230713-74264,CUST000018,B0-TR0003,2023-07-13 20:35:59,Normal,delivered,2023-07-14,2023-07-13,55.27,paid,False
a471631e-25e7-4a93-8619-91e529a4da88,ORD-20230714-42940,CUST000010,B0-TR0003,2023-07-14 18:51:09,Normal,delivered,2023-07-15,2023-07-15,41.9,paid,False
1de93ade-db4c-49b6-bef6-3c366bb2877f,ORD-20230715-61432,B19-CUST000012,B0-TR0002,2023-07-15 03:35:57,Normal,delivered,2023-07-16,2023-07-15,405.77,paid,False
bff1ffcd-14fc-45a2-9936-55d8f09bd815,ORD-20230716-82611,B42-CUST000005,B0-TR0002,2023-07-16 02:16:23,Normal,cancelled,2023-07-17,,188.55,refunded,False
cfa822ae-12b5-471f-aed0-b80d606646db,ORD-20230716-21912,B11-CUST000008,B0-TR0001,2023-07-16 06:15:48,Normal,delivered,2023-07-18,2023-07-21,41.04,paid,False
6afdf0e4-5483-4800-aadd-711aed6a7497,ORD-20230716-74744,B3-CUST000010,B0-TR0001,2023-07-16 07:35:29,Normal,delivered,2023-07-18,2023-07-18,69.74,paid,False
5333b02a-02f6-4ab3-bb09-867454343084,ORD-20230716-18942,B7-CUST000014,B0-TR0002,2023-07-16 11:53:21,Normal,delivered,2023-07-17,2023-07-17,64.09,paid,False
5603b3ed-f1b0-4511-986f-57d980e91efb,ORD-20230716-59802,CUST000005,B0-TR0001,2023-07-16 12:00:26,Normal,delivered,2023-07-18,2023-07-18,141.53,paid,False
e7ed4f48-8ff1-40ff-a03c-fe3d770b41e1,ORD-20230716-59236,B11-CUST000015,B0-TR0001,2023-07-16 20:06:06,Normal,delivered,2023-07-19,2023-07-19,47.95,paid,False
02a61f81-338e-41fc-a162-af0f7693e7e2,ORD-20230716-22311,CUST000010,B0-TR0002,2023-07-16 20:06:08,Normal,delivered,2023-07-17,2023-07-17,45.79,paid,False
69940fae-21e3-447a-9e02-4491831441a3,ORD-20230717-74256,B19-CUST000017,B0-TR0003,2023-07-17 08:31:37,Normal,delivered,2023-07-17,2023-07-17,266.5,refunded,False
03ce4a22-11ee-488d-ad98-4e1969ba36fb,ORD-20230717-81394,B43-CUST000011,B0-TR0003,2023-07-17 10:31:28,Normal,delivered,2023-07-17,2023-07-17,393.53,paid,False
6ab1b6a8-2128-4828-9958-6ca66a1f6a4d,ORD-20230717-89330,B24-CUST000005,B0-TR0003,2023-07-17 14:01:29,Normal,delivered,2023-07-17,2023-07-17,91.15,paid,False
e464fe62-e6bf-44fa-985e-fd76c24974c9,ORD-20230717-16460,B7-CUST000007,B0-TR0001,2023-07-17 17:01:14,Normal,delivered,2023-07-19,2023-07-18,19.42,paid,False
ddfb50d1-b7d8-4d57-ae87-5b285e183d20,ORD-20230717-74340,CUST000018,B0-TR0001,2023-07-17 19:31:22,Normal,delivered,2023-07-20,2023-07-20,32.75,paid,False
e49690ba-25a8-4a3f-b3a8-7254c5adb349,ORD-20230718-80894,B4-CUST000010,B0-TR0002,2023-07-18 10:51:16,Normal,delivered,2023-07-19,2023-07-18,76.18,paid,False
90885214-bbd0-4868-9595-4a06c17615e7,ORD-20230719-99028,CUST000015,B1-TR0001,2023-07-19 02:58:42,Normal,delivered,2023-07-19,2023-07-19,141.57,paid,False
35fdd81d-9dff-4eca-953f-02933f83cd31,ORD-20230719-14884,B2-CUST000008,B0-TR0001,2023-07-19 03:13:56,Normal,processing,2023-07-21,,36.51,paid,False
9c9ef274-efec-4818-bf98-73449bea83cd,ORD-20230719-71152,B0-CUST000003,B0-TR0003,2023-07-19 07:16:58,Normal,delivered,2023-07-19,2023-07-21,118.43,paid,False
78e672b4-0e56-4342-ab7e-9ccae98082d8,ORD-20230720-34121,B38-CUST000008,B1-TR0001,2023-07-20 06:09:06,Normal,delivered,2023-07-20,2023-07-20,116.49,paid,False
1264276d-35ff-41ac-8a25-35c3b9ea7f84,ORD-20230720-45783,CUST000002,B0-TR0001,2023-07-20 21:43:57,Normal,delivered,2023-07-23,2023-07-23,36.12,paid,False
30b42f6c-0fef-4a98-afc8-a34cd98c6a84,ORD-20230720-80876,CUST000018,B0-TR0003,2023-07-20 21:57:17,Normal,returned,2023-07-21,2023-07-21,32.79,refunded,True
43623221-ea01-4ac9-be13-863f33db8159,ORD-20230721-14340,CUST000009,B0-TR0003,2023-07-21 06:27:11,Normal,delivered,2023-07-21,2023-07-22,113.13,paid,True
ab5272b8-eb1f-46de-8d30-29c2630aeda2,ORD-20230721-92304,B31-CUST000020,B0-TR0003,2023-07-21 16:39:43,Normal,delivered,2023-07-21,2023-07-21,96.91,paid,False
e70c825c-6da1-4002-92b9-1fa40e77fe21,ORD-20230722-59604,B11-CUST000017,B0-TR0001,2023-07-22 07:18:00,Normal,delivered,2023-07-24,2023-07-24,130.94,paid,True
bb2da576-776b-49a3-a04f-006976635563,ORD-20230722-13519,B20-CUST000018,B0-TR0003,2023-07-22 08:47:35,Normal,delivered,2023-07-22,2023-07-22,333.76,paid,False
400408c8-5632-4fc9-82c7-309c77170fad,ORD-20230722-39179,CUST000018,B0-TR0001,2023-07-22 11:59:58,Normal,delivered,2023-07-24,2023-07-23,30.83,paid,False
bdbd3745-03e0-4176-898c-1f10fa0062b5,ORD-20230722-82921,CUST000004,B1-TR0001,2023-07-22 21:29:13,Normal,delivered,2023-07-23,2023-07-22,80.36,paid,False
da5955b9-3b30-40d6-9e84-7335ec8628d7,ORD-20230722-80859,CUST000010,B0-TR0002,2023-07-22 21:41:29,Normal,returned,2023-07-24,2023-07-23,55.99,paid,True
533d0947-6cf6-4ff7-82fd-df6d17612bb8,ORD-20230723-33418,CUST000020,B0-TR0002,2023-07-23 05:51:49,Normal,delivered,2023-07-24,2023-08-04,313.45,refunded,False
b1619f47-ede6-4b73-936d-9b61623e2c68,ORD-20230724-23940,CUST000009,B0-TR0002,2023-07-24 12:10:04,Normal,lost_stolen,2023-07-25,,154.72,refunded,True
2e0ed1e0-97e3-44ab-8294-8ec5641c3341,ORD-20230724-24395,B13-CUST000105,B0-TR0001,2023-07-24 15:51:36,Normal,delivered,2023-07-27,2023-07-26,67.14,paid,False
d0886636-65a3-47c3-9e17-0f2084fcc289,ORD-20230725-76032,B3-CUST000003,B1-TR0003,2023-07-25 10:57:11,Normal,delivered,2023-07-25,2023-07-25,19.61,paid,False
5f9397a6-499f-41ed-aa35-467bd3ebbf66,ORD-20230725-52494,B11-CUST000012,B0-TR0001,2023-07-25 12:03:12,Normal,returned,2023-07-27,2023-07-27,106.83,paid,True
c857b113-4275-42a0-80a4-f619540720b4,ORD-20230725-34829,B13-CUST000110,B0-TR0001,2023-07-25 18:57:25,Normal,delivered,2023-07-27,2023-07-26,64.87,paid,False
39dee70f-83f5-418c-9d73-6173b3b2437d,ORD-20230726-66225,B20-CUST000018,B0-TR0002,2023-07-26 08:59:07,Normal,delivered,2023-07-27,2023-07-27,74.51,paid,False
75fd9d05-ef4e-47fb-b625-11bd62892507,ORD-20230726-68225,B14-CUST000002,B0-TR0002,2023-07-26 10:06:15,Normal,delivered,2023-07-27,2023-07-27,213.69,paid,False
0ec81e7a-0e47-463b-9dcb-8aeba50ff75c,ORD-20230726-39704,CUST000005,B0-TR0002,2023-07-26 13:18:15,Normal,delivered,2023-07-27,2023-07-26,160.74,refunded,False
6147c89c-842f-40c5-9902-fe699a5c60e4,ORD-20230726-17752,CUST000014,B0-TR0001,2023-07-26 20:13:31,Normal,delivered,2023-07-29,2023-07-29,119.12,paid,False
c6c6536e-986a-4182-9a26-212d49a5a84a,ORD-20230727-17039,B2-CUST000014,B1-TR0002,2023-07-27 01:18:18,Normal,delivered,2023-07-28,2023-08-06,391.97,paid,False
45d0e590-3130-4297-8142-780711226d3b,ORD-20230727-65824,B25-CUST000012,B1-TR0002,2023-07-27 14:12:35,Normal,delivered,2023-07-29,2023-07-28,126.14,paid,False
6d009683-c53f-468d-829f-c7149886eeeb,ORD-20230727-90390,CUST000017,B0-TR0003,2023-07-27 19:39:51,Normal,delivered,2023-07-28,2023-07-29,155.72,paid,False
e7d2ed05-5986-49e5-8528-443aeffde0b2,ORD-20230727-69494,B23-CUST000004,B0-TR0003,2023-07-27 21:16:22,Normal,delivered,2023-07-28,2023-07-28,86.3,paid,False
cb39dadc-c7c2-4ce8-b7db-5ab159966190,ORD-20230728-17649,B35-CUST000016,B0-TR0002,2023-07-28 14:53:21,Normal,delivered,2023-07-29,2023-07-29,94.15,paid,False
