order_id,leg_seq,state_code,date_month,entered_at,exited_at,distance_km,leg_duration_hours,vandalism_incidents,theft_incident_flag
a5e3305b-f587-4b18-bbe2-6e0c0099c09d,4,NY,2021-12-01,2021-12-27 19:13:47,2021-12-28 04:48:04,737,9.57,0,False
a5e55501-b211-4c23-b839-4efce1bf69e9,1,MO,2023-12-01,2023-12-06 20:18:55,2023-12-06 20:44:50,288,0.43,0,False
a5e55501-b211-4c23-b839-4efce1bf69e9,2,KY,2023-12-01,2023-12-07 08:24:02,2023-12-07 09:24:50,563,1.01,0,False
a5e55890-9fda-4609-9167-f7f967de678b,1,NC,2024-06-01,2024-06-07 05:48:33,2024-06-07 06:14:53,31,0.44,0,False
a5ea77fa-8c27-4b0d-8e72-39083b3e0711,1,WV,2020-03-01,2020-03-28 16:11:22,2020-03-28 17:09:24,538,0.97,0,False
a5ea77fa-8c27-4b0d-8e72-39083b3e0711,2,OK,2020-03-01,2020-03-29 01:08:45,2020-03-29 02:08:45,594,1.0,0,False
a5ef1ca4-54aa-4626-80ae-ab02a0574474,1,OR,2020-08-01,2020-08-26 11:54:49,2020-08-26 13:03:01,598,1.14,0,False
a5ef1ca4-54aa-4626-80ae-ab02a0574474,2,MN,2020-08-01,2020-08-26 20:14:03,2020-08-26 21:14:03,336,1.0,0,False
a5f9f568-beb9-4d3e-83d4-d1225a909570,1,WY,2024-02-01,2024-02-09 20:52:53,2024-02-09 21:33:36,380,0.68,0,False
a5f9f568-beb9-4d3e-83d4-d1225a909570,2,ME,2024-02-01,2024-02-10 02:46:36,2024-02-10 03:28:06,386,0.69,0,False
a5fcb233-d63c-4385-98df-a39cfb55d0a5,1,VA,2022-06-01,2022-06-10 18:15:20,2022-06-10 19:30:54,722,1.26,0,False
a5fcb233-d63c-4385-98df-a39cfb55d0a5,2,WA,2022-06-01,2022-06-11 05:32:35,2022-06-11 06:14:00,329,0.69,0,False
a6070f5d-218b-4966-b629-71648a483296,1,NC,2023-11-01,2023-11-15 16:33:20,2023-11-15 19:30:00,1302,2.94,0,False
a6070f5d-218b-4966-b629-71648a483296,2,WI,2023-11-01,2023-11-15 23:31:47,2023-11-16 01:50:30,1314,2.31,0,False
a6070f5d-218b-4966-b629-71648a483296,3,NM,2023-11-01,2023-11-16 05:27:27,2023-11-16 08:19:59,1474,2.88,0,False
a6070f5d-218b-4966-b629-71648a483296,4,MD,2023-11-01,2023-11-16 08:27:22,2023-11-16 09:27:22,722,1.0,0,False
a61d1241-d512-457e-af57-bcaa6d93a46f,1,WY,2020-03-01,2020-03-04 10:54:16,2020-03-04 11:57:41,510,1.06,0,False
a61d1241-d512-457e-af57-bcaa6d93a46f,2,MN,2020-03-01,2020-03-04 17:54:45,2020-03-04 19:03:44,637,1.15,0,False
a61d1241-d512-457e-af57-bcaa6d93a46f,3,MS,2020-03-01,2020-03-05 03:57:44,2020-03-05 05:48:41,1054,1.85,0,False
a61d1241-d512-457e-af57-bcaa6d93a46f,4,NH,2020-03-01,2020-03-05 17:33:44,2020-03-05 19:44:00,974,2.17,0,False
a61d1241-d512-457e-af57-bcaa6d93a46f,5,WV,2020-03-01,2020-03-05 22:16:18,2020-03-05 23:16:41,1069,1.01,0,False
a62076bd-10c4-48db-ad1e-bf7e332a9bfc,1,KY,2020-03-01,2020-03-26 14:51:05,2020-03-26 16:21:05,714,1.5,0,False
a62076bd-10c4-48db-ad1e-bf7e332a9bfc,2,NH,2020-03-01,2020-03-27 00:33:53,2020-03-27 01:33:53,223,1.0,0,False
a621a92b-717b-4cb4-91aa-713065352425,1,OK,2023-12-01,2023-12-04 22:14:12,2023-12-05 00:47:02,1334,2.55,0,False
a621a92b-717b-4cb4-91aa-713065352425,2,MI,2023-12-01,2023-12-05 05:56:30,2023-12-05 07:54:44,1198,1.97,0,False
a621a92b-717b-4cb4-91aa-713065352425,3,NC,2023-12-01,2023-12-05 19:35:44,2023-12-05 21:57:26,1090,2.36,0,False
a621a92b-717b-4cb4-91aa-713065352425,4,MO,2023-12-01,2023-12-06 02:15:17,2023-12-06 03:08:08,429,0.88,0,False
a621a92b-717b-4cb4-91aa-713065352425,5,CA,2023-12-01,2023-12-06 12:52:10,2023-12-06 13:52:10,919,1.0,1,False
a62837e3-4c9b-456a-9507-ce3eb354081c,1,ND,2023-04-01,2023-04-28 20:23:19,2023-04-29 10:11:21,617,13.8,0,False
a62837e3-4c9b-456a-9507-ce3eb354081c,2,CT,2023-04-01,2023-04-29 13:29:05,2023-04-29 22:34:48,679,9.1,0,False
a6298846-d035-4d28-9056-31886d5bde2f,1,SD,2023-12-01,2023-12-16 20:47:08,2023-12-17 14:59:15,789,18.2,0,False
a6298846-d035-4d28-9056-31886d5bde2f,2,KS,2023-12-01,2023-12-17 18:09:31,2023-12-18 17:05:41,672,22.94,0,False
a6298846-d035-4d28-9056-31886d5bde2f,3,CA,2023-12-01,2023-12-18 20:50:04,2023-12-19 12:10:45,680,15.34,0,False
a62e3dac-6959-46d2-818e-a2761df9747b,1,SC,2020-03-01,2020-03-06 20:06:57,2020-03-06 21:27:05,145,1.34,0,False
a6303dc6-baeb-4353-857c-51dbc630a227,1,MI,2023-12-01,2023-12-22 06:58:36,2023-12-22 14:28:32,347,7.5,0,False
a6303dc6-baeb-4353-857c-51dbc630a227,2,WI,2023-12-01,2023-12-22 14:56:40,2023-12-22 19:35:48,194,4.65,0,False
a6303dc6-baeb-4353-857c-51dbc630a227,3,MN,2023-12-01,2023-12-22 23:31:37,2023-12-23 10:49:27,666,11.3,0,False
a631c8c7-daec-4678-ba73-fd7af95fc977,1,CO,2024-07-01,2024-07-18 08:42:40,2024-07-18 09:47:34,695,1.08,0,False
a631c8c7-daec-4678-ba73-fd7af95fc977,2,NV,2024-07-01,2024-07-18 12:07:22,2024-07-18 13:16:33,635,1.15,0,False
a631c8c7-daec-4678-ba73-fd7af95fc977,3,MN,2024-07-01,2024-07-18 17:10:18,2024-07-18 18:20:39,669,1.17,0,False
a63348e2-78a7-4281-8f5f-a73c07ae88a3,1,NY,2020-10-01,2020-10-01 20:37:36,2020-10-01 21:19:40,409,0.7,0,False
a63348e2-78a7-4281-8f5f-a73c07ae88a3,2,AZ,2020-10-01,2020-10-02 03:50:07,2020-10-02 04:49:42,450,0.99,0,False
a63348e2-78a7-4281-8f5f-a73c07ae88a3,3,NJ,2020-10-01,2020-10-02 09:35:55,2020-10-02 11:40:29,1259,2.08,0,False
a63348e2-78a7-4281-8f5f-a73c07ae88a3,4,ME,2020-10-01,2020-10-02 12:33:08,2020-10-02 13:33:08,663,1.0,0,False
a636decc-a745-418b-a814-83a1b16a2fa1,1,KY,2025-03-01,2025-03-27 03:11:35,2025-03-27 04:13:45,522,1.04,0,False
a636decc-a745-418b-a814-83a1b16a2fa1,2,VT,2025-03-01,2025-03-27 04:57:56,2025-03-27 05:57:56,217,1.0,0,False
a637a395-a1e9-4c6d-b5fb-44fbb8fd6011,1,SC,2020-12-01,2020-12-10 14:10:32,2020-12-11 11:42:53,1100,21.54,0,False
a637a395-a1e9-4c6d-b5fb-44fbb8fd6011,2,WV,2020-12-01,2020-12-11 15:33:10,2020-12-12 16:22:08,1082,24.82,0,False
a637a395-a1e9-4c6d-b5fb-44fbb8fd6011,3,WA,2020-12-01,2020-12-13 03:05:43,2020-12-13 11:49:54,414,8.74,0,False
a637a395-a1e9-4c6d-b5fb-44fbb8fd6011,4,WY,2020-12-01,2020-12-13 13:50:28,2020-12-14 16:07:43,1294,26.29,0,False
a637a395-a1e9-4c6d-b5fb-44fbb8fd6011,5,MN,2020-12-01,2020-12-14 21:45:06,2020-12-15 10:52:43,551,13.13,0,False
a637a395-a1e9-4c6d-b5fb-44fbb8fd6011,6,PA,2020-12-01,2020-12-15 18:24:53,2020-12-16 08:03:25,571,13.64,0,False
a63edf25-aac5-403c-a66b-a451e8f8b541,1,MI,2022-02-01,2022-02-15 23:55:36,2022-02-16 11:44:15,673,11.81,0,False
a63edf25-aac5-403c-a66b-a451e8f8b541,2,HI,2022-02-01,2022-02-16 22:48:52,2022-02-17 14:03:39,819,15.25,0,False
a63edf25-aac5-403c-a66b-a451e8f8b541,3,SC,2022-02-01,2022-02-17 20:33:44,2022-02-18 06:07:26,742,9.56,0,False
a63edf25-aac5-403c-a66b-a451e8f8b541,4,VT,2022-02-01,2022-02-18 10:47:36,2022-02-18 20:16:58,597,9.49,0,False
a63edf25-aac5-403c-a66b-a451e8f8b541,5,PA,2022-02-01,2022-02-19 00:35:51,2022-02-19 08:43:01,968,8.12,0,False
a6441840-6f80-490d-99e2-45a70ff9399c,1,NE,2022-04-01,2022-04-06 10:57:27,2022-04-06 13:41:56,134,2.74,0,False
a64986a9-3728-4065-8afa-88d88116b00e,1,GA,2022-02-01,2022-02-01 03:30:22,2022-02-01 10:22:55,315,6.88,0,False
a64986a9-3728-4065-8afa-88d88116b00e,2,NH,2022-02-01,2022-02-01 15:23:21,2022-02-01 19:08:52,203,3.76,0,False
a656379d-7fa7-4361-9b53-8d467f02a1dd,1,SC,2022-04-01,2022-04-12 20:26:47,2022-04-13 10:54:14,944,14.46,0,False
a656379d-7fa7-4361-9b53-8d467f02a1dd,2,MS,2022-04-01,2022-04-13 20:37:42,2022-04-14 10:18:57,1218,13.69,0,False
a656379d-7fa7-4361-9b53-8d467f02a1dd,3,NJ,2022-04-01,2022-04-14 16:53:37,2022-04-15 02:18:45,686,9.42,0,False
a656379d-7fa7-4361-9b53-8d467f02a1dd,4,RI,2022-04-01,2022-04-15 10:45:33,2022-04-15 18:07:32,815,7.37,1,False
a65df650-55d5-46f4-a898-27de1e638449,1,ME,2022-04-01,2022-04-11 10:47:49,2022-04-12 01:27:54,755,14.67,0,False
a65df650-55d5-46f4-a898-27de1e638449,2,IN,2022-04-01,2022-04-12 12:33:33,2022-04-13 07:26:11,1231,18.88,0,False
a65df650-55d5-46f4-a898-27de1e638449,3,KS,2022-04-01,2022-04-13 12:11:54,2022-04-14 03:31:45,1049,15.33,0,False
a65df650-55d5-46f4-a898-27de1e638449,4,IA,2022-04-01,2022-04-14 09:56:45,2022-04-15 04:05:41,1386,18.15,0,False
a660fcce-5d23-4f0b-a22e-2c55c1a87e10,1,AK,2023-04-01,2023-04-30 09:44:02,2023-04-30 16:45:33,339,7.03,0,False
a660fcce-5d23-4f0b-a22e-2c55c1a87e10,2,MA,2023-04-01,2023-04-30 20:34:32,2023-05-01 03:24:51,675,6.84,0,False
a678a2b0-712a-43a3-be08-d5015b201cf1,1,MN,2022-11-01,2022-11-17 10:43:33,2022-11-17 11:49:23,597,1.1,0,False
a678a2b0-712a-43a3-be08-d5015b201cf1,2,PA,2022-11-01,2022-11-17 14:01:50,2022-11-17 16:30:13,1495,2.47,0,False
a678a2b0-712a-43a3-be08-d5015b201cf1,3,VA,2022-11-01,2022-11-18 01:48:40,2022-11-18 03:04:58,770,1.27,0,False
a678a2b0-712a-43a3-be08-d5015b201cf1,4,WI,2022-11-01,2022-11-18 04:42:06,2022-11-18 05:42:06,422,1.0,0,False
a67daa57-468a-43ce-8f16-792868c0ca3a,1,CA,2023-04-01,2023-04-06 19:04:13,2023-04-07 13:03:35,743,17.99,0,False
a67daa57-468a-43ce-8f16-792868c0ca3a,2,NY,2023-04-01,2023-04-07 14:07:37,2023-04-08 10:12:09,966,20.08,0,False
a67daa57-468a-43ce-8f16-792868c0ca3a,3,IA,2023-04-01,2023-04-08 11:39:08,2023-04-08 21:20:55,471,9.7,0,False
a67daa57-468a-43ce-8f16-792868c0ca3a,4,MN,2023-04-01,2023-04-09 06:38:26,2023-04-10 05:35:11,1337,22.95,0,False
a67fd235-e1c0-4830-ac37-2de8f6c08bec,1,AZ,2025-03-01,2025-03-09 07:58:44,2025-03-09 08:58:44,43,1.0,0,False
a680e3f1-c2dd-4fd3-9681-62e0c258bd08,1,OH,2022-03-01,2022-03-20 00:30:34,2022-03-20 09:39:00,490,9.14,0,False
a680e3f1-c2dd-4fd3-9681-62e0c258bd08,2,CA,2022-03-01,2022-03-20 20:59:10,2022-03-21 05:56:45,550,8.96,0,False
a680e3f1-c2dd-4fd3-9681-62e0c258bd08,3,AR,2022-03-01,2022-03-21 10:39:23,2022-03-21 15:44:33,160,5.09,0,False
a682b6f3-8d2b-4789-b7d7-bee8af94904c,1,MN,2021-08-01,2021-08-16 23:23:53,2021-08-17 02:00:23,1389,2.61,0,False
a682b6f3-8d2b-4789-b7d7-bee8af94904c,2,ND,2021-08-01,2021-08-17 03:44:25,2021-08-17 04:30:29,425,0.77,0,False
a682b6f3-8d2b-4789-b7d7-bee8af94904c,3,TN,2021-08-01,2021-08-17 06:25:36,2021-08-17 09:05:51,1254,2.67,0,False
a682b6f3-8d2b-4789-b7d7-bee8af94904c,4,OK,2021-08-01,2021-08-17 12:47:39,2021-08-17 14:08:02,1436,1.34,0,False
a6995541-0c23-454b-b561-72f68b8e109d,1,WI,2022-09-01,2022-09-17 09:32:54,2022-09-17 18:54:42,523,9.36,0,False
a6995541-0c23-454b-b561-72f68b8e109d,2,VT,2022-09-01,2022-09-17 22:40:02,2022-09-18 10:50:08,638,12.17,0,False
a6995541-0c23-454b-b561-72f68b8e109d,3,KS,2022-09-01,2022-09-18 17:42:47,2022-09-18 23:31:12,511,5.81,0,False
a69a1ee7-d25d-4f25-982b-4a57075d37f0,1,AR,2023-12-01,2023-12-12 21:35:31,2023-12-13 01:25:37,1958,3.84,0,False
a69a1ee7-d25d-4f25-982b-4a57075d37f0,2,OK,2023-12-01,2023-12-13 02:56:32,2023-12-13 05:01:01,1122,2.07,0,False
a69a1ee7-d25d-4f25-982b-4a57075d37f0,3,AR,2023-12-01,2023-12-13 11:27:54,2023-12-13 13:25:09,1255,1.95,0,False
a69a1ee7-d25d-4f25-982b-4a57075d37f0,4,AL,2023-12-01,2023-12-14 00:34:56,2023-12-14 02:56:09,1229,2.35,0,False
a69a1ee7-d25d-4f25-982b-4a57075d37f0,5,IN,2023-12-01,2023-12-14 10:09:17,2023-12-14 12:43:09,1152,2.56,0,False
a69a1ee7-d25d-4f25-982b-4a57075d37f0,6,NJ,2023-12-01,2023-12-14 21:28:06,2023-12-15 00:49:58,1372,3.36,0,False
a69a1ee7-d25d-4f25-982b-4a57075d37f0,7,TX,2023-12-01,2023-12-15 05:31:01,2023-12-15 08:44:11,1959,3.22,0,False
a69a1ee7-d25d-4f25-982b-4a57075d37f0,8,CO,2023-12-01,2023-12-15 19:17:32,2023-12-15 20:43:52,1565,1.44,0,False
a69ca047-6154-4ba1-8b59-84f7d024b3ec,1,SD,2022-03-01,2022-03-22 20:22:55,2022-03-22 20:54:25,305,0.53,0,False
a69ca047-6154-4ba1-8b59-84f7d024b3ec,2,OH,2022-03-01,2022-03-22 21:13:36,2022-03-22 21:38:27,223,0.41,0,False
a69ca047-6154-4ba1-8b59-84f7d024b3ec,3,TX,2022-03-01,2022-03-23 01:19:50,2022-03-23 02:27:21,785,1.13,0,False
a6a06446-d549-440e-b484-ef2be9ee87e5,1,CT,2020-07-01,2020-07-26 01:21:17,2020-07-26 05:17:25,271,3.94,0,False
a6a06446-d549-440e-b484-ef2be9ee87e5,2,RI,2020-07-01,2020-07-26 10:35:44,2020-07-26 13:17:42,187,2.7,0,False
a6a2d4fb-b440-411b-a633-8d3bb2dfc61c,1,AZ,2024-11-01,2024-11-25 11:25:52,2024-11-26 00:57:34,530,13.53,0,False
a6a2d4fb-b440-411b-a633-8d3bb2dfc61c,2,AK,2024-11-01,2024-11-26 12:13:47,2024-11-26 22:07:39,390,9.9,0,False
a6a2d4fb-b440-411b-a633-8d3bb2dfc61c,3,IA,2024-11-01,2024-11-27 05:37:59,2024-11-27 10:25:46,200,4.8,0,False
a6a4ee05-d047-4e17-a3c5-7406071286e0,1,AR,2021-10-01,2021-10-31 09:33:06,2021-11-01 06:34:01,759,21.02,0,False
a6a4ee05-d047-4e17-a3c5-7406071286e0,2,WI,2021-11-01,2021-11-01 10:34:30,2021-11-01 23:43:50,466,13.16,0,False
a6a4ee05-d047-4e17-a3c5-7406071286e0,3,GA,2021-11-01,2021-11-02 01:44:02,2021-11-02 07:14:08,389,5.5,0,False
a6a8562e-0882-4a2d-880e-7ebc68271c18,1,MI,2022-03-01,2022-03-03 10:08:17,2022-03-03 11:07:25,647,0.99,0,False
a6a8562e-0882-4a2d-880e-7ebc68271c18,2,WA,2022-03-01,2022-03-03 12:34:44,2022-03-03 13:17:34,373,0.71,0,False
a6a8562e-0882-4a2d-880e-7ebc68271c18,3,SD,2022-03-01,2022-03-03 14:56:46,2022-03-03 15:34:34,315,0.63,0,False
a6abfc48-fcec-451b-9117-c299c85c19dd,1,PA,2023-12-01,2023-12-19 14:22:15,2023-12-19 17:03:56,1627,2.69,0,False
a6abfc48-fcec-451b-9117-c299c85c19dd,2,ND,2023-12-01,2023-12-19 21:39:17,2023-12-20 00:06:33,1241,2.45,0,False
a6abfc48-fcec-451b-9117-c299c85c19dd,3,KS,2023-12-01,2023-12-20 07:29:16,2023-12-20 08:59:17,646,1.5,0,False
a6abfc48-fcec-451b-9117-c299c85c19dd,4,RI,2023-12-01,2023-12-20 14:47:31,2023-12-20 17:20:32,1598,2.55,0,False
a6abfc48-fcec-451b-9117-c299c85c19dd,5,WV,2023-12-01,2023-12-21 03:15:55,2023-12-21 06:18:22,1931,3.04,0,False
a6abfc48-fcec-451b-9117-c299c85c19dd,6,MT,2023-12-01,2023-12-21 08:11:31,2023-12-21 11:16:02,1474,3.08,0,False
a6abfc48-fcec-451b-9117-c299c85c19dd,7,CT,2023-12-01,2023-12-21 12:31:44,2023-12-21 16:25:42,1846,3.9,0,False
a6b9d496-58ef-4bcc-a007-7bc1c698975f,1,KS,2020-12-01,2020-12-01 11:43:51,2020-12-01 12:39:16,63,0.92,0,False
a6bb184b-c70e-4337-8251-4f3a791cfb1c,1,NM,2020-06-01,2020-06-30 05:01:57,2020-06-30 11:55:40,394,6.9,0,False
a6bb184b-c70e-4337-8251-4f3a791cfb1c,2,WV,2020-06-01,2020-06-30 14:30:59,2020-06-30 19:39:42,312,5.15,0,False
a6ccd402-0139-4000-b578-64e1a451e24e,1,WV,2020-09-01,2020-09-01 01:55:15,2020-09-01 02:27:27,254,0.54,0,False
a6ccd402-0139-4000-b578-64e1a451e24e,2,PA,2020-09-01,2020-09-01 12:41:30,2020-09-01 13:41:30,615,1.0,0,False
a6d2859e-f914-4240-a88e-1888d5b0ca8d,1,AR,2025-06-01,2025-06-05 15:50:51,2025-06-06 09:19:18,566,17.47,0,False
a6d2859e-f914-4240-a88e-1888d5b0ca8d,2,IN,2025-06-01,2025-06-06 20:57:46,2025-06-07 11:38:28,607,14.68,0,False
a6dd2c81-da35-4e07-b2f5-76364d6f5872,1,TX,2023-12-01,2023-12-03 05:03:55,2023-12-03 15:29:22,569,10.42,0,False
a6dd2c81-da35-4e07-b2f5-76364d6f5872,2,NC,2023-12-01,2023-12-04 03:03:07,2023-12-04 11:26:10,687,8.38,0,False
a6dd8515-f87a-413e-bb62-a35a715859c9,1,ID,2024-11-01,2024-11-17 21:25:19,2024-11-18 01:24:30,246,3.99,0,False
a6dd8515-f87a-413e-bb62-a35a715859c9,2,FL,2024-11-01,2024-11-18 07:59:05,2024-11-18 15:38:38,405,7.66,0,False
a6dd8515-f87a-413e-bb62-a35a715859c9,3,LA,2024-11-01,2024-11-18 18:52:29,2024-11-19 05:00:51,483,10.14,0,False
a6dd9fcc-ee31-4a1d-a8d7-cce35d70dcf5,1,MA,2025-08-01,2025-08-22 22:33:45,2025-08-23 14:12:23,1169,15.64,0,False
a6dd9fcc-ee31-4a1d-a8d7-cce35d70dcf5,2,SD,2025-08-01,2025-08-23 23:25:26,2025-08-24 05:21:07,505,5.93,0,False
a6dd9fcc-ee31-4a1d-a8d7-cce35d70dcf5,3,NY,2025-08-01,2025-08-24 12:45:17,2025-08-25 00:29:09,683,11.73,0,False
a6dd9fcc-ee31-4a1d-a8d7-cce35d70dcf5,4,NV,2025-08-01,2025-08-25 07:14:04,2025-08-25 13:15:35,880,6.03,0,False
a6e04cd9-7792-4412-9790-a46842ef48f7,1,NM,2021-10-01,2021-10-25 23:41:07,2021-10-26 00:41:27,625,1.01,0,False
a6e04cd9-7792-4412-9790-a46842ef48f7,2,MD,2021-10-01,2021-10-26 10:23:43,2021-10-26 11:29:27,559,1.1,0,False
a6e04cd9-7792-4412-9790-a46842ef48f7,3,CA,2021-10-01,2021-10-26 18:26:51,2021-10-26 19:23:53,464,0.95,0,False
a6e4a655-cbd9-4316-926c-a79e9d2d6bfc,1,AK,2021-02-01,2021-02-22 11:04:21,2021-02-23 01:24:13,845,14.33,0,False
a6e4a655-cbd9-4316-926c-a79e9d2d6bfc,2,VT,2021-02-01,2021-02-23 04:48:39,2021-02-24 03:36:20,1313,22.79,0,False
a6e4a655-cbd9-4316-926c-a79e9d2d6bfc,3,NH,2021-02-01,2021-02-24 04:06:54,2021-02-24 17:00:55,715,12.9,0,False
a6e4a655-cbd9-4316-926c-a79e9d2d6bfc,4,VA,2021-02-01,2021-02-25 01:24:05,2021-02-26 06:04:22,1769,28.67,0,False
a6e4a655-cbd9-4316-926c-a79e9d2d6bfc,5,ND,2021-02-01,2021-02-26 14:39:51,2021-02-27 17:05:00,1720,26.42,0,False
a6e4a655-cbd9-4316-926c-a79e9d2d6bfc,6,KS,2021-02-01,2021-02-27 23:12:37,2021-03-01 04:15:32,1611,29.05,0,False
a6e4a655-cbd9-4316-926c-a79e9d2d6bfc,7,IN,2021-03-01,2021-03-01 05:11:27,2021-03-02 11:47:04,1633,30.59,0,False
a6e4a655-cbd9-4316-926c-a79e9d2d6bfc,8,RI,2021-03-01,2021-03-02 14:03:26,2021-03-02 18:53:11,600,4.83,0,False
a6e59ec0-6828-4dd7-ac87-82d624f71d8a,1,OR,2023-05-01,2023-05-26 11:55:04,2023-05-26 23:41:03,734,11.77,0,False
a6e59ec0-6828-4dd7-ac87-82d624f71d8a,2,LA,2023-05-01,2023-05-27 08:40:02,2023-05-28 03:34:09,629,18.9,0,False
a6e59ec0-6828-4dd7-ac87-82d624f71d8a,3,NH,2023-05-01,2023-05-28 11:58:19,2023-05-28 15:58:52,479,4.01,0,False
a6e5e909-ddca-4251-b158-21be0fb9878d,1,OK,2023-07-01,2023-07-13 14:46:40,2023-07-13 15:46:40,115,1.0,0,False
a6edfd4a-4a90-4d19-b1e3-f09a1c146449,1,RI,2024-12-01,2024-12-12 00:56:07,2024-12-12 01:20:15,251,0.4,0,False
a6edfd4a-4a90-4d19-b1e3-f09a1c146449,2,WA,2024-12-01,2024-12-12 06:36:13,2024-12-12 07:36:13,305,1.0,1,False
a6eecb4c-4f1e-4391-8100-96228dfa2a6c,1,ME,2022-12-01,2022-12-28 14:40:40,2022-12-28 16:05:46,798,1.42,0,False
a6eecb4c-4f1e-4391-8100-96228dfa2a6c,2,RI,2022-12-01,2022-12-29 02:17:25,2022-12-29 03:17:25,314,1.0,0,False
a6eee486-3904-4bba-a2ed-d3ecf15a808f,1,IL,2025-01-01,2025-01-20 16:49:01,2025-01-21 01:50:55,488,9.03,0,False
a6eee486-3904-4bba-a2ed-d3ecf15a808f,2,NM,2025-01-01,2025-01-21 02:41:14,2025-01-21 07:31:24,316,4.84,0,False
a6f52021-0fde-4a8c-908c-98243d7d78ac,1,PA,2025-05-01,2025-05-01 10:04:42,2025-05-01 20:45:49,734,10.69,0,False
a6f52021-0fde-4a8c-908c-98243d7d78ac,2,MA,2025-05-01,2025-05-02 01:14:05,2025-05-02 05:57:19,325,4.72,0,False
a7023186-9875-435b-b479-a4afe46a752a,1,KS,2023-12-01,2023-12-05 18:11:48,2023-12-05 19:04:03,527,0.87,0,False
a7023186-9875-435b-b479-a4afe46a752a,2,MI,2023-12-01,2023-12-05 23:26:59,2023-12-06 00:24:46,563,0.96,0,False
a7023186-9875-435b-b479-a4afe46a752a,3,SD,2023-12-01,2023-12-06 06:39:02,2023-12-06 07:50:52,736,1.2,0,False
a7025a22-a17b-45c8-aa9e-b4c16b114744,1,KY,2023-12-01,2023-12-08 20:47:09,2023-12-09 12:37:20,694,15.84,0,False
a7025a22-a17b-45c8-aa9e-b4c16b114744,2,AK,2023-12-01,2023-12-09 21:35:59,2023-12-10 14:05:45,519,16.5,0,False
a7025a22-a17b-45c8-aa9e-b4c16b114744,3,NV,2023-12-01,2023-12-11 02:02:14,2023-12-11 07:06:53,424,5.08,0,False
a702b469-7ec2-4f86-b22e-31f3021164f6,1,RI,2023-10-01,2023-10-18 10:25:26,2023-10-18 11:08:37,372,0.72,0,False
a702b469-7ec2-4f86-b22e-31f3021164f6,2,WA,2023-10-01,2023-10-18 15:18:17,2023-10-18 15:43:02,229,0.41,0,False
a702b469-7ec2-4f86-b22e-31f3021164f6,3,IA,2023-10-01,2023-10-18 23:26:53,2023-10-19 00:26:53,394,1.0,0,False
a706d4e0-2636-4aa0-836e-94106b1a6233,1,WI,2023-12-01,2023-12-19 20:15:27,2023-12-20 07:22:04,628,11.11,0,False
a706d4e0-2636-4aa0-836e-94106b1a6233,2,CO,2023-12-01,2023-12-20 12:36:05,2023-12-20 20:43:50,666,8.13,0,False
a7077720-58be-4b89-a7d0-a9016d64ac74,1,SC,2023-12-01,2023-12-18 20:26:14,2023-12-19 05:58:57,432,9.55,0,False
a7077720-58be-4b89-a7d0-a9016d64ac74,2,CT,2023-12-01,2023-12-19 13:23:41,2023-12-19 23:05:45,603,9.7,0,False
a70cb588-3fd2-46b8-9d56-fc5273dac225,1,SD,2025-07-01,2025-07-12 09:07:47,2025-07-12 09:47:38,371,0.66,0,False
a70cb588-3fd2-46b8-9d56-fc5273dac225,2,CT,2025-07-01,2025-07-12 19:38:40,2025-07-12 20:38:40,530,1.0,0,False
a725724b-e75f-4b8a-9580-5314bf2eccde,1,TX,2022-01-01,2022-01-28 16:41:43,2022-01-29 10:42:20,1195,18.01,0,False
a725724b-e75f-4b8a-9580-5314bf2eccde,2,VT,2022-01-01,2022-01-29 18:29:43,2022-01-30 07:24:21,618,12.91,0,False
a725724b-e75f-4b8a-9580-5314bf2eccde,3,UT,2022-01-01,2022-01-30 17:29:37,2022-01-31 11:12:44,1071,17.72,0,False
a725724b-e75f-4b8a-9580-5314bf2eccde,4,MS,2022-01-01,2022-01-31 16:47:07,2022-02-01 00:36:03,1128,7.82,0,False
a728518e-b9c5-4182-a4cf-7fa7ceb9b227,1,HI,2020-12-01,2020-12-03 20:33:44,2020-12-04 02:48:07,494,6.24,0,False
a728518e-b9c5-4182-a4cf-7fa7ceb9b227,2,WV,2020-12-01,2020-12-04 12:11:19,2020-12-04 14:45:51,150,2.58,0,False
a728518e-b9c5-4182-a4cf-7fa7ceb9b227,3,MT,2020-12-01,2020-12-04 21:14:04,2020-12-05 05:24:43,568,8.18,0,False
a72882fb-f572-44c9-9021-2306ceb16dd5,1,MN,2020-07-01,2020-07-03 11:34:15,2020-07-03 12:36:12,642,1.03,0,False
a72882fb-f572-44c9-9021-2306ceb16dd5,2,NM,2020-07-01,2020-07-03 15:36:18,2020-07-03 16:36:18,280,1.0,0,False
a72ca953-0288-45c1-9b01-a010a209d914,1,ME,2021-06-01,2021-06-03 10:03:24,2021-06-03 11:21:03,80,1.29,0,False
a72fa316-989f-4730-bbc0-2601efb29d72,1,MS,2023-02-01,2023-02-06 09:02:37,2023-02-06 09:43:49,327,0.69,0,False
a72fa316-989f-4730-bbc0-2601efb29d72,2,OH,2023-02-01,2023-02-06 11:04:25,2023-02-06 11:20:43,161,0.27,0,False
a72fa316-989f-4730-bbc0-2601efb29d72,3,NJ,2023-02-01,2023-02-06 15:11:07,2023-02-06 16:57:59,796,1.78,0,False
